tickerdate,aapl,qcom,intc,avgo,gm,nvda,soxx,spy,fslr
11/24/2021,161.93,180.71,49.76,558.73,62.19,326.81,526.02,469.44,105
11/26/2021,156.81,175.74,48.78,546.59,60.17,314.6,519.11,456.92,104.31
11/29/2021,160.28,183.74,50,564.34,59.86,333.57,529.01,464.75,105.76
11/30/2021,165.51,181.14,49.2,553.68,57.87,326.76,527.99,456.99,103.79
12/1/2021,164.75,175.63,48.52,554.76,58,314.35,544.54,450.9,101.64
12/2/2021,163.76,175.61,49.5,552.45,61.02,320.58,518.58,457.27,102.04
12/3/2021,161.82,176.51,49.25,558.12,59.71,307.3,522.55,453.46,97.64
12/6/2021,165,175.45,50.99,564.98,59.84,300.37,515.62,458.51,99.11
12/7/2021,171.18,183.72,52.52,590.4,61.53,324.32,546.87,468.43,101.2
12/8/2021,175.19,182.63,51.77,588.56,60.78,317.98,544.61,469.62,100.71
12/9/2021,174.3,182.1,50.48,583.42,59.62,304.76,543.07,466.38,96.64
12/10/2021,179.32,183.88,50.6,631.68,63.32,301.62,535.61,470.57,97.2
12/13/2021,175.68,183.6,50,621.58,59.13,281.44,531.71,466.54,97.07
12/14/2021,174.22,181.98,49.7,614.91,58.4,283.37,516.68,463.02,95.32
12/15/2021,179.36,189,50.75,639.86,58.61,304.29,521.02,470.46,96.4
12/16/2021,172.3,178.11,50.82,620.68,58.39,283.87,530.62,466.56,91.2
12/17/2021,171.14,177.09,50.56,637.06,55.38,278.66,521.38,459.79,93.16
12/20/2021,169.5,175.73,49.65,645.03,54.04,276.1,510.51,454.82,85.76
12/21/2021,173.05,179.58,50.77,646.24,54.79,290.76,519,462.73,89.12
12/22/2021,175.66,181.38,50.97,655.2,56.08,293.88,530.59,467.64,87.92
12/23/2021,176.15,182.74,51.31,664.8,56.91,296.2,542.36,470.91,87.37
12/27/2021,180.35,186.33,51.94,674.28,57.43,309.45,551.57,477.31,87.86
12/28/2021,179.29,184.82,51.87,669,57.11,303.22,551.85,477.05,87.35
12/29/2021,179.48,186.2,51.83,672.61,57.23,300.01,550.33,477.54,87.18
12/30/2021,178.26,182.73,51.74,665.08,58.13,295.86,549.8,476.35,88.04
12/31/2021,177.62,183.06,51.62,665.41,58.63,294.64,543.63,475.5,87.16
1/3/2022,181.81,186.16,53.21,663.13,61.17,301.2,552.41,477.7,88.58
1/4/2022,179.7,187.23,53.08,670.92,65.76,292.37,540,477.42,87.28
1/5/2022,175.05,186.05,53.96,643,62.74,276.48,548.82,468.48,83.51
1/6/2022,172.01,185.95,54.01,637.03,62.88,281.83,536.56,467.84,83.97
1/7/2022,172.09,180.41,53.39,619.15,62.21,272.4,523.22,466.19,84.68
1/10/2022,172.41,179.68,55.25,621.16,61.07,274.09,505.65,465.46,84.3
1/11/2022,175.08,185.4,55.91,622.05,61.46,277.96,520.18,469.75,84.45
1/12/2022,175.53,186.42,55.74,622,61.03,279.99,533.37,471.34,84.12
1/13/2022,172.5,183.89,55.12,597.19,61.77,266.13,536.11,464.81,82.78
1/14/2022,173.11,188.75,55.79,596.37,61.2,269.56,528.47,464.82,83.02
1/18/2022,169.92,178.86,54.93,577.79,58.93,259.12,519.75,456.08,81.5
1/19/2022,166.04,172.47,53.62,563.97,56.24,250.49,507.76,452.23,81.37
1/20/2022,164.39,166.5,52.04,547.72,54.65,241.35,502.83,446.69,81.49
1/21/2022,162.53,164.93,52.32,533.23,53.28,233.86,485.43,438.02,76.82
1/24/2022,161.6,170.07,51.82,541.58,52.5,232.6,460.1,439.49,77.93
1/25/2022,159.9,165.26,51,534.14,51.9,223.24,461.97,434.6,75.94
1/26/2022,159.71,167,53.12,557.12,52.35,227.72,474.64,433.41,76.37
1/27/2022,158.61,161.2,48.05,542.31,51.45,219.04,459.57,431.38,72.07
1/28/2022,170.15,166.81,47.71,560.1,50.24,228.4,444.26,441.38,73.42
1/31/2022,174.78,175.7,48.83,585.88,52.73,244.86,470.64,449.31,78.38
2/1/2022,174.41,176.62,48.95,592.72,54.07,246.25,478.33,453.23,77.7
2/2/2022,175.53,189.24,49.51,603.43,53.5,252.42,491.68,457.29,76.37
2/3/2022,172.8,179.1,48.28,580.85,53.11,239.48,486.18,446.69,71.28
2/4/2022,172.5,179.03,48.01,590.16,51.29,243.19,468.75,448.8,71
2/7/2022,171.8,175,48.34,587.63,50.71,247.93,481.31,447.46,69.74
2/8/2022,174.73,178.6,48.81,600.22,49.46,251.47,481.34,450.81,70.39
2/9/2022,176.22,183.59,49.91,611.34,50.72,267.28,497.15,457.17,74.17
2/10/2022,172.1,174.07,48.8,591.36,50.33,258.3,501.18,449.02,71.22
2/11/2022,168.64,164.7,47.63,573.42,48.83,239.49,485.3,440.48,69.31
2/14/2022,168.88,165.13,47.58,578.58,48.4,242.46,466.73,439.02,68.23
2/15/2022,172.68,173,48.44,602.77,49.67,264.68,482.14,445.62,72.1
2/16/2022,172.5,172.6,48.23,597.21,50.43,267.31,484.81,446.47,71.67
2/17/2022,169.07,166.75,47.58,579,48.82,245.35,476.92,437.08,69.95
2/18/2022,167.3,167.64,45.24,579.99,48.6,236.31,463.31,434.47,68.57
2/22/2022,164.61,165.89,44.69,577.46,46.77,234.4,467.55,430.5,65.85
2/23/2022,160.4,161.62,44.65,565.19,46.38,223.91,462.84,422.2,64.9
2/24/2022,162.2,167.69,46.5,580,46.36,237.88,446.77,428.09,69.04
2/25/2022,164.85,171.15,47.61,588.01,47.43,241.7,471.66,437.89,70.68
2/28/2022,165.12,171.99,47.7,587.44,46.72,243.85,476.63,436.53,75.29
3/1/2022,163.28,163.73,46.88,570.12,44.52,234.7,466.68,430.24,75.62
3/2/2022,166.42,169.25,48.88,585.78,46.32,242.2,462.14,437.77,69.02
3/3/2022,166.2,165.35,47.93,578.6,44.9,237.14,460.06,435.5,67.37
3/4/2022,163.48,162.58,48.07,594.97,42.57,229.3,451.65,432.06,71.85
3/7/2022,159.3,150.1,47.68,570.7,39.83,213.45,438.81,419.59,75
3/8/2022,157.18,150.86,47.5,575.95,40.2,214,431.57,415.63,79.52
3/9/2022,163.05,157.11,47.67,597.02,42.28,230.14,451.11,427.53,78.89
3/10/2022,158.2,154.71,46.66,587.73,41.87,226.8,436.27,425.33,76.5
3/11/2022,154.82,151.82,45.82,577.85,41.51,220.32,442.76,420.25,75.39
3/14/2022,150.65,141.47,44.48,567.8,40.83,213.7,424.94,417.68,71.99
3/15/2022,154.99,144.21,44.81,592.76,42.13,229.49,434.22,426,74.96
3/16/2022,159.39,150.45,46.55,607.13,43.85,244.26,458.12,435.41,77.59
3/17/2022,160.54,153,47.07,602.67,43.66,247.44,459.23,440.88,78.22
3/18/2022,163.98,153.99,47.45,610.41,44.72,264,469.38,444.61,77.58
3/21/2022,165.37,155.59,47.39,601.29,43.61,267.2,475.19,444.26,77.39
3/22/2022,168.96,157.61,48.39,611.34,44.56,264.5,477.71,449.69,79.08
3/23/2022,170.26,152.87,48.27,599.38,43.78,256.3,476.6,443.75,77.99
3/24/2022,174.09,158.46,51.64,625.13,44.35,281.2,479.54,450.43,79.53
3/25/2022,174.72,157.97,51.83,628.87,43.65,276.92,479.41,452.38,79.65
3/28/2022,175.55,158.45,51.51,632.88,44.22,282.1,477.4,455.91,84.09
3/29/2022,178.88,161.07,52.35,641.47,46.26,286.18,494.16,461.43,84.59
3/30/2022,177.77,152.73,51.43,631.09,45.22,276.9,491.5,458.81,81.94
3/31/2022,174.88,154,49.78,629.68,43.74,272.86,481.07,452.42,83.74
4/1/2022,174.22,146.99,48.11,626.98,42.96,267.1,460,452.54,84.01
4/4/2022,178.35,153.81,49.2,634.85,43.18,273.6,471.23,456.71,83.96
4/5/2022,174.98,145.47,48.13,614.12,41.45,259.19,451.95,451.35,80.33
4/6/2022,171.78,139.27,47.54,602,39.55,243.96,438.7,446.38,78.13
4/7/2022,172.14,139.22,47.56,603.05,38.72,241.72,432.88,448.77,78.54
4/8/2022,170.03,136.37,47.05,587,39.35,231.21,432.86,447.73,77.61
4/11/2022,165.75,135.36,46.57,580.61,40.33,219.17,421.33,439.94,78.86
4/12/2022,167.68,136.09,46.5,585.07,40.04,214.95,425.92,437.93,79.1
4/13/2022,170.39,140.5,47.01,592.54,40.22,221.93,428.16,442.99,79.7
4/14/2022,165.33,136.91,45.7,573.85,40.13,212.2,420.3,437.77,78.12
4/18/2022,165.11,139.32,46.64,586.5,40.63,217.81,421.85,438.18,78.66
4/19/2022,166,141.05,47.84,597.62,42.08,221.41,431.54,444.13,78.73
4/20/2022,167.29,140.34,48.15,597.72,41.72,215.34,431.69,445,76.93
4/21/2022,166.42,136.11,47.5,592.73,40.71,201.57,427.72,437.69,74.43
4/22/2022,161.85,132.82,46.54,586.95,39.84,194.96,414.83,425.54,73.32
4/25/2022,163.1,136.56,47.08,587.88,39.4,199.5,408.29,428.76,72.45
4/26/2022,156.99,133.5,45.67,560.07,38.04,187.57,401.72,415.89,71.44
4/27/2022,156.57,136.42,45.22,559.54,38.66,183.75,398.15,417.13,72.14
4/28/2022,164.1,148.19,44.9,578.94,38.75,197.8,404.85,427.29,72.26
4/29/2022,157.6,139.69,43.61,554.39,37.91,185.67,411,412.49,73.03
5/2/2022,157.9,145.27,44.89,576.35,38.45,195.32,406.84,414.65,73.74
5/3/2022,159.48,144.26,45.06,581.17,39.94,195.81,417.42,416.38,76.48
5/4/2022,166.02,148.85,46.54,603.66,41.17,203.44,410.39,428.63,76.88
5/5/2022,157.08,141.64,44.89,579.99,39.95,188.79,411.73,414.25,75.36
5/6/2022,157.28,140.58,44.29,580.1,39.58,186.7,409.74,411.06,73.13
5/9/2022,152.45,134.92,43.15,562.92,38.26,169.8,391.74,398.95,69.13
5/10/2022,154.62,136.81,43.92,581.39,38.7,175.95,392.36,398.86,67.49
5/11/2022,146.53,132.3,42.85,567.11,37.27,166.7,396.89,392.85,64.14
5/12/2022,142.7,131.77,42.84,571.57,35.56,161.23,381.54,392.25,60.88
5/13/2022,147.1,135.26,43.58,588.24,38.2,177.1,406.75,401.4,65.18
5/16/2022,145.54,133.91,43.08,582.67,37.1,172.28,405.17,400.16,63.52
5/17/2022,149.1,139.89,44.4,608.15,38.1,181.7,417.65,408.02,64.55
5/18/2022,140.87,130.45,42.35,570.57,35.83,169.38,407.64,391.75,65.89
5/19/2022,137.27,130.57,42.01,546.21,36.12,171,405.39,389.06,67.46
5/20/2022,137.65,131.6,41.65,544.28,35.4,166.94,389.37,389.89,64.81
5/23/2022,143.05,132.12,41.98,526.02,36,168.98,397.11,397.03,65.67
5/24/2022,140.45,128.53,41.67,524.2,35.21,161.68,388.12,394.22,64.73
5/25/2022,140.5,131.23,42.2,531.63,35.98,170.01,391.58,397.47,65.24
5/26/2022,143.68,134.84,43.43,550.66,37.42,178.25,408.35,405.17,67.85
5/27/2022,149.64,139.76,44.53,583.28,38.57,187.85,424.79,415.2,70.66
5/31/2022,149.05,143.42,44.49,580.13,38.68,186.49,428.49,413.1,72.22
6/1/2022,148.71,140.02,44.07,573.62,38.27,183.2,415.62,409.88,70.87
6/2/2022,150.7,145.68,44.61,572.76,38.82,194.9,427.33,417.28,74.24
6/3/2022,145.38,141.22,43.37,563.32,37.61,187.2,421.59,410.38,74.93
6/6/2022,146.14,140.44,43.34,561.23,37.83,187.86,425.02,411.65,71.99
6/7/2022,148.71,141.89,43.53,572.99,38.37,189.2,420.79,415.12,72
6/8/2022,147.96,138.96,41.2,565.36,37.57,186.3,419.95,411.23,71.69
6/9/2022,142.64,136.71,40.01,556.22,36.74,180.46,415.3,401.49,69.83
6/10/2022,137.21,134.63,39.18,541.27,35.01,169.74,391.28,389.77,68
6/13/2022,132.01,128.92,37.77,517.62,32.28,156.45,369,374.31,63.13
6/14/2022,132.76,130.26,37.93,520.17,33.2,158.36,369.4,373.67,61.95
6/15/2022,135.44,131.03,38.65,526.71,34.18,165.25,373.83,379.24,64.03
6/16/2022,130.16,120.85,37.31,497.18,31.42,156.19,353.05,367.1,62.01
6/17/2022,131.52,120.99,36.97,498.65,31.75,158.8,350.56,366.25,66.71
6/21/2022,135.85,124.39,37.73,503.77,32.64,165.66,364.3,374.86,68.2
6/22/2022,135.32,122.15,37.38,496.1,32.83,163.98,358.59,374.71,67.6
6/23/2022,138.2,120.09,37.37,496.58,32.99,162.26,355.2,377.54,69.6
6/24/2022,141.6,125.1,38.61,509.27,34.82,171.27,370.3,389.67,70.07
6/27/2022,141.67,127.18,38.65,505.71,34.63,168.69,375.52,388.59,70.62
6/28/2022,137.45,131.6,37.78,498.45,33.99,159.82,364.09,380.81,67.75
6/29/2022,139.2,130.23,37.31,490.41,33.45,155.42,352.97,380.59,66.84
6/30/2022,136.72,127.74,37.41,485.81,31.9,151.59,353.34,376.96,68.13
7/1/2022,138.93,123.53,36.34,477.84,32.19,145.11,333.73,381.3,68.15
7/5/2022,141.58,125.97,36.69,476.3,32.37,149.59,331.52,381.57,66.23
7/6/2022,142.92,127.05,37,482.61,31.41,151.35,340.31,383.26,66.16
7/7/2022,146.33,134.41,38.2,498.54,32.81,158.58,355.2,388.69,70.64
7/8/2022,146.86,136.01,37.99,498.69,32.31,158.39,358.81,388.79,72.51
7/11/2022,144.87,132.24,37.2,482.86,30.87,151.52,350.74,384.42,69.29
7/12/2022,145.83,132.95,37.21,481.37,31.51,151.02,354.19,380.64,68.42
7/13/2022,145.44,135.64,37.21,481.73,31.72,151.74,352.81,378.83,69.16
7/14/2022,148.47,141.9,37.71,484.41,31.59,153.72,353.59,378.15,71.04
7/15/2022,150.04,144.37,38.62,494.46,32.87,157.62,365.6,384.99,65.27
7/18/2022,147.07,141.69,38.71,491.06,32.62,160.93,378.12,382.23,67.01
7/19/2022,151.08,147.37,40.22,509,34.4,170.08,381.5,392.44,70.65
7/20/2022,153.03,151.71,40.56,511.77,34.76,178,394.31,394.96,72.98
7/21/2022,155.34,155.86,40.61,517.68,35.13,180.5,397.31,398.91,73.26
7/22/2022,154.09,153.7,39.2,512.52,34.67,173.19,392.47,394.55,72.59
7/25/2022,152.95,153.25,39.16,513.11,34.52,170.34,386.29,395.95,73.66
7/26/2022,151.52,149.97,38.96,511.09,33.34,165,381.26,391.12,73.57
7/27/2022,156.79,150,40.06,527.79,34.68,177.27,391.59,400.73,76.76
7/28/2022,157.35,146.54,39.88,533.61,35.74,179.9,401.14,405.94,88.5
7/29/2022,162.47,145.06,36.23,535.48,36.26,181.51,402.92,412.19,99.17
8/1/2022,161.53,147.43,36.97,536.37,36.77,184.41,410.14,410.6,99.49
8/2/2022,160.01,147.03,36.05,531.21,36.13,185.26,409.86,408.17,99.72
8/3/2022,166.03,149.16,36.53,546.74,37.31,188.8,414.64,414.22,97.89
8/4/2022,165.81,151.01,35.67,552.8,36.23,192.21,421.96,414.38,99.17
8/5/2022,165.35,150.21,35.39,551.44,36.06,189.89,414.75,413.23,101.9
8/8/2022,164.87,147.81,35.37,545.53,37.56,177.8,410.25,413.17,106.9
8/9/2022,164.92,142.51,34.54,532.8,36.62,170.94,391.2,411.62,109.01
8/10/2022,169.12,145,35.31,542,37.95,180.97,409.93,419.9,114.44
8/11/2022,168.81,147.83,35.58,544.62,38.46,179.51,412.32,420.44,114.58
8/12/2022,172,151.29,36.11,558.23,39.48,187.09,418.1,426.81,117.4
8/15/2022,173.09,152.13,36.34,558.96,39.4,190.34,421.84,428.74,118.22
8/16/2022,172.94,150.03,36.19,551.65,38.99,188.75,420.48,429.44,116.99
8/17/2022,174.56,148.53,35.78,538.59,38.4,183.35,403.92,426.73,116.3
8/18/2022,174.15,151.38,36.2,558.45,38.72,187.47,420.1,427.83,117.82
8/19/2022,171.6,147.6,35.38,548.43,39.7,178.49,407.5,422.07,115.41
8/22/2022,167.55,141.8,33.84,528.75,38.55,170.2,395.41,413.46,114.48
8/23/2022,167.16,140.72,33.95,529.78,38.56,171.81,395.94,412.49,114.42
8/24/2022,167.53,141.31,33.86,530.84,39.25,172,395,413.5,118.44
8/25/2022,170.03,146.25,34.89,550.13,40.39,179.13,404.92,419.2,121.69
8/26/2022,163.58,138.38,33.36,522,39.23,162.41,393.82,405.08,121.75
8/29/2022,161.29,137.08,32.94,514.18,39.51,157.86,379.05,402.83,121.69
8/30/2022,159.05,134.41,32.28,506.39,39.13,154.69,371.82,398.38,122.31
8/31/2022,157.22,132.27,31.92,499.11,38.21,150.88,369.5,395.1,127.55
9/1/2022,158.03,129.92,31.76,492.01,38.56,139.4,353,396.37,127.84
9/2/2022,155.83,128.48,31.19,500.22,38.47,136.54,368.98,392.26,126.41
9/6/2022,154.6,126.67,30.36,498.2,38.71,134.7,359.92,390.36,127.6
9/7/2022,155.9,128.6,30.65,505.13,40.11,137.17,358.98,397.64,134.8
9/8/2022,154.36,128.85,30.75,511.93,40.5,139.9,365.73,400.62,138.13
9/9/2022,157.39,132.05,31.46,522.4,41.29,143.87,376.67,406.38,135.82
9/12/2022,163.49,133,31.57,529.06,42.05,145.05,373.75,411.14,136.79
9/13/2022,153.87,124.93,29.36,503.65,40.53,131.2,358.99,393.56,136.76
9/14/2022,155.31,127.53,29.18,510.75,40.62,131.37,358.03,394.68,135.76
9/15/2022,152.4,124.98,28.81,500.14,40.66,129.31,352.67,390.53,132.02
9/16/2022,150.7,124.95,29.24,502.5,39.97,131.9,349.35,385.67,135.81
9/19/2022,154.48,126.65,29.46,501.84,41.39,133.82,352.54,388.83,137.04
9/20/2022,156.89,125,28.96,492.8,39.06,131.71,354.03,384.39,133.31
9/21/2022,153.7,124.62,28.53,482.14,37.68,132.65,356.24,377.11,135.57
9/22/2022,152.72,123.68,28.12,477.61,37.38,125.6,337.95,374,131.77
9/23/2022,150.52,121.38,27.52,468.68,35.48,125.24,329.92,368.16,129.85
9/26/2022,150.63,119.74,26.97,462.26,35.04,122,329.68,364.14,128.21
9/27/2022,151.68,120.34,26.85,464.75,34.71,123.96,328.86,362.9,132.31
9/28/2022,149.85,118.93,27.13,465.96,35.25,127.3,334.1,370.58,136.19
9/29/2022,142.64,114.84,26.36,450.02,33.26,122.25,323.9,363.28,130.93
9/30/2022,138.19,112.98,25.77,444.01,32.09,121.43,324.7,357.87,132.1
10/3/2022,142.62,117.22,26.97,456.78,32.87,125.11,328.8,366.77,136.62
10/4/2022,146.04,122.37,27.73,479.86,35.79,131.67,345.44,377.74,143.06
10/5/2022,146.4,124.89,27.63,484.8,34.84,132.09,342.51,377.54,134.59
10/6/2022,145.37,125.28,27.18,479.5,34.63,131.14,347.35,373.21,132.06
10/7/2022,140.29,121.05,25.72,460.48,33.62,120.76,329.07,362.78,129.42
10/10/2022,140.34,114.6,25.2,437.7,32.29,116.59,314.03,360.23,131.06
10/11/2022,139.05,110.03,25.04,430.76,32.09,115.69,308.16,357.73,131.32
10/12/2022,138.4,108.64,25.33,430.57,32.2,115.14,305.59,356.79,126.88
10/13/2022,143.01,112.86,26.42,437.97,32.83,119.51,312.06,366.06,126.54
10/14/2022,138.41,109.95,25.91,427.1,32.89,112.27,302.15,357.68,123.36
10/17/2022,142.2,111.59,26.35,435.37,33.57,118.85,305.76,366.93,118.28
10/18/2022,143.92,111.21,25.9,434.83,34.25,119.8,303.76,371,121.31
10/19/2022,143.92,112.85,26,435.3,33.63,120.55,308.89,368.62,120.21
10/20/2022,143.48,111.98,26.08,430.3,33.44,121.94,316.47,365.59,118.72
10/21/2022,147.38,115.74,26.97,449.73,34.99,124.7,317.58,374.54,122.6
10/24/2022,149.45,116.38,27.19,456.52,35.72,125.89,322.44,378.75,124.57
10/25/2022,152.02,119.17,27.41,460.07,37.01,132.61,331.03,384.61,127.15
10/26/2022,149.24,118.11,27.21,461.18,37.86,128.95,333.08,382.22,131.4
10/27/2022,144.97,114.7,26.4,455.4,38.16,131.89,324.33,380.16,131.18
10/28/2022,155.82,119.21,29.07,472.9,38.85,138.34,331.06,389.18,132.67
10/31/2022,153.33,117.66,28.43,470.12,39.25,135.18,327.08,386.14,145.57
11/1/2022,150.6,117.33,28.31,467.9,39.35,135.58,330.43,384.78,148.8
11/2/2022,145.03,105.5,27.41,456.03,38.52,132.01,330.34,374.6,149.27
11/3/2022,138.83,103.88,27.39,444.12,38.51,134.2,315.69,371.03,153.2
11/4/2022,138.16,106.69,28.2,465.3,39,141.56,323.37,376.34,151.91
11/7/2022,139.03,110.09,28.47,474.75,39.39,142.91,330.41,379.84,146.23
11/8/2022,139.37,112.54,28.48,482.11,39.05,146.02,344.28,381.53,149.82
11/9/2022,134.84,110.55,27.5,469.47,38.06,137.76,337,374.25,152.14
11/10/2022,146.75,120.68,29.73,506.57,39.74,157.52,355.57,394.47,155.3
11/11/2022,149.55,121.43,30.43,517.36,41.12,163.27,375.14,398.16,155.79
11/14/2022,148.28,121.03,30.39,513.22,39.93,163.54,379.44,395.43,152.78
11/15/2022,150.2,126.02,30.76,524.42,40.24,166.83,385.73,398.79,155.45
11/16/2022,148.79,120.73,29.53,511.73,38.47,159.33,370.51,395.6,158.55
11/17/2022,150.52,122.86,29.89,512.11,38.64,156.77,368.18,394.31,162.4
11/18/2022,151.17,123.85,29.87,515.16,39.77,154.1,371.19,395.97,164.73
11/21/2022,148.05,120.2,28.95,518,39.52,153.23,366.82,394.62,164.57
11/22/2022,150.15,123.65,29.82,530.05,39.97,160.38,372.78,399.8,166.58
11/23/2022,151.1,125.15,29.67,533.64,40.11,165.19,384.84,402.42,169.32
11/25/2022,148.11,123.45,29.34,529.91,40.46,162.7,379.63,402.33,172.29
11/28/2022,144.36,119.54,28.73,522.21,39.38,158.27,371.87,396.2,164.47
11/29/2022,141.16,118.38,28.9,521.39,39.75,156.19,369.01,395.34,165.67
11/30/2022,147.9,126.49,30.07,551.03,40.56,169.12,366.15,407.32,166.95
12/1/2022,148.24,126.81,29.83,550.75,40.43,171.35,385.19,407.08,168.54
12/2/2022,147.72,125.66,29.41,540.8,39.9,168.76,375.53,406.52,169
12/5/2022,146.82,123.3,29.17,530.64,38.79,166.1,379.97,399.78,167.14
12/6/2022,142.89,119.78,28.6,525.82,38.02,159.87,370.72,393.84,157.47
12/7/2022,141.03,118.21,28.33,518.5,37.96,161.2,368.7,393.35,154.74
12/8/2022,142.65,121.75,28.44,531.08,38.2,171.7,376.55,396.11,152.71
12/9/2022,142.15,119.05,28.24,544.72,38.28,170.01,380.36,393.1,150.96
12/12/2022,144.43,121.2,28.67,556.63,38.49,175.1,373.87,398.52,150.28
12/13/2022,145.39,123.49,28.73,571.04,38.77,180.82,390.49,401.83,157.08
12/14/2022,143.26,121.71,28.24,574.44,38.36,176.74,388.47,399.6,160.09
12/15/2022,136.56,116.64,27.21,558,37.62,169.52,368.98,389.68,159.41
12/16/2022,134.72,114.53,26.88,555.91,36.15,165.71,361.21,383.36,155.08
12/19/2022,132.46,112.61,26.79,549.63,35.42,162.54,356.77,380.1,156.77
12/20/2022,132.41,112.1,26.44,544.02,35.2,160.85,357.11,380.63,156.59
12/21/2022,135.45,114.59,26.83,561.23,35.9,165.02,362.83,386.17,162.06
12/22/2022,132.23,110.82,26.03,553.09,33.53,153.39,347.51,381.16,156.89
12/23/2022,131.76,110.84,26.09,552.43,33.83,152.06,345.64,382.78,156.75
12/27/2022,130.05,109.61,26.01,553.54,33.32,141.24,343.81,381.71,150.22
12/28/2022,126.04,106.97,25.54,544.89,32.53,140.36,338.38,376.66,146.17
12/29/2022,129.61,109.84,26.21,557.81,33.67,146.03,348.39,383.28,148.78
12/30/2022,129.84,109.94,26.43,559.13,33.64,145.91,344.51,382.4,149.79
1/3/2023,125,107.2,26.7,553.48,33.82,143.15,347.84,380.45,145.94
1/4/2023,126.36,111.53,27.68,560.24,34.69,147.33,349.82,383.39,146.78
1/5/2023,125.12,109.4,27.56,555.02,35,142.65,350.57,379.58,145.46
1/6/2023,129.46,115.16,28.73,588.43,35.91,148.59,355.43,388.13,156.8
1/9/2023,130.14,114.61,29.31,578,35.92,156.23,376.38,387.69,159.17
1/10/2023,130.75,116.91,29.44,574,37.11,159.08,370.64,390.61,171.01
1/11/2023,133.37,118.39,29.85,578.14,37.62,160.01,373.12,395.37,172.41
1/12/2023,133.37,121.59,30.27,581.94,38.33,165.11,378.81,396.96,178.85
1/13/2023,134.74,120.24,30.11,579,36.51,168.99,383.06,398.5,180.19
1/17/2023,136,120.28,29.6,579.24,36.61,177,385.7,397.87,177.6
1/18/2023,135.08,122.04,28.82,574.29,36.44,173.77,390.23,391.5,177.57
1/19/2023,135.59,117.58,28.42,563.22,35.73,168,375.04,389.26,165.01
1/20/2023,137.87,122.9,29.22,570.78,35.35,178.2,375.71,395.51,167.87
1/23/2023,141.05,130.95,30.27,581.63,36.44,191.73,398.35,400.24,176.21
1/24/2023,142.66,130.7,29.87,585.03,36.2,192.8,402.69,400.51,171.49
1/25/2023,141.79,131.17,29.7,585.68,36.32,193.23,394.32,400.26,168.26
1/26/2023,143.96,133.96,30.1,598.58,36.48,198.02,401.8,404.58,175.43
1/27/2023,145.93,133.4,28.15,590.99,37.95,203.65,404.81,405.74,179.35
1/30/2023,143,131.63,28.02,581.45,36.29,191.75,399.93,400.92,170.78
1/31/2023,144.18,133.24,28.26,585.01,39.32,195.37,401.62,406.21,177.6
2/1/2023,145,138.46,29.07,602.75,39.3,209.22,409.3,410.35,180.15
2/2/2023,150.72,136.6,30.19,605.77,41.5,217.09,428.47,416.64,168.67
2/3/2023,154.6,135.02,30.32,597.62,41.13,211,434.06,412.3,168.19
2/6/2023,151.73,132.93,28.69,601.3,41.34,210.89,423.11,410.09,167.47
2/7/2023,154.52,136.63,29.05,614.45,41.4,221.7,421.47,414.8,165.89
2/8/2023,152.17,132.17,28.24,601.71,41.57,222.05,426.98,410.7,165.58
2/9/2023,150.83,130.53,27.74,598.78,41.63,223.4,433.22,407.15,163.94
2/10/2023,151.01,128.99,27.8,593.25,41.35,212.56,417.09,407.97,163.38
2/13/2023,153.75,130.84,28.55,601.12,42.02,217.88,421.51,412.85,167.26
2/14/2023,153.06,132.34,28.64,602.31,42.43,229.7,425.85,412.58,165.04
2/15/2023,155.3,133.07,28.85,607.69,42.95,227.64,425.81,413.84,172.36
2/16/2023,153.71,130.16,28.2,600.54,43.1,220.01,428.36,408.1,165.01
2/17/2023,152.55,127.72,27.61,595.59,43.17,213.82,415.68,407.11,164.28
2/21/2023,148.49,123.7,26.06,581.54,41.13,206.55,409.82,399.4,160.99
2/22/2023,148.84,123.95,25.47,576.17,40.89,207.4,401.4,398.56,163.61
2/23/2023,149.4,126.2,25.62,583.8,39.25,236.66,408.42,400.68,165.58
2/24/2023,146.55,124.34,25.1,577.75,39.18,232.94,403.72,396.18,162.16
2/27/2023,148,123.42,24.9,585.45,39.31,235.05,410.31,397.89,166.11
2/28/2023,147.39,123.53,24.87,594.29,38.74,232.09,409.79,395.9,169.14
3/1/2023,145.3,123.68,25.33,593.57,38.72,226.91,411.38,394.69,195.04
3/2/2023,145.9,123.78,26.22,600,39.53,233.1,405.55,397.81,198.22
3/3/2023,151.02,123.6,26.37,633,41.01,238.79,411.56,403.93,210.3
3/6/2023,153.85,122.41,25.99,632.92,40.45,235.36,423.13,404.51,212.3
